"","Subject","Condition","word","wordType","grammarType","trial","nounAnswer","nounAnswer2","accuracy","rt"
"476","AAM05","AAM","sandalstep11","critical","noun",93,1,"noun",1,968
"477","AAM05","AAM","seaweedstep12","critical","noun",36,1,"noun",1,902
"478","AAM05","AAM","secludedstep10","critical","notNoun",51,0,"notNoun",1,990
"479","AAM05","AAM","secondstep11","critical","noun",53,0,"notNoun",0,1253
"480","AAM05","AAM","severalstep9","critical","notNoun",48,0,"notNoun",1,956
"481","AAM05","AAM","sidewalkstep8","critical","noun",38,1,"noun",1,895
"482","AAM05","AAM","silverstep10","critical","noun",64,1,"noun",1,881
"483","AAM05","AAM","similarstep10","critical","notNoun",28,1,"noun",0,825
"484","AAM05","AAM","solidstep12","critical","notNoun",20,0,"notNoun",1,1103
"485","AAM05","AAM","submarinestep10","critical","noun",61,1,"noun",1,1093
"486","AAM05","AAM","sufferstep8","critical","notNoun",74,0,"notNoun",1,1186
"487","AAM05","AAM","superpowerstep12","critical","noun",31,1,"noun",1,1087
"488","AAM05","AAM","surrenderstep8","critical","notNoun",70,1,"noun",0,984
"489","AAM05","AAM","tobacco","filler","noun",96,1,"noun",1,884
"490","AAM05","AAM","totally","filler","notNoun",79,1,"noun",0,1264
"491","AAM05","AAM","tutorial","filler","noun",43,1,"noun",1,1022
"492","AAM05","AAM","typical","filler","notNoun",27,0,"notNoun",1,1016
"493","AAM05","AAM","umbrella","filler","noun",50,1,"noun",1,864
"494","AAM05","AAM","unique","filler","notNoun",23,0,"notNoun",1,896
"495","AAM05","AAM","vibrant","filler","notNoun",92,0,"notNoun",1,1822
"496","AAM05","AAM","warrantee","filler","noun",44,1,"noun",1,961
"497","AAM05","AAM","weekly","filler","notNoun",32,1,"noun",0,1372
"498","AAM05","AAM","wrinkle","filler","noun",6,1,"noun",1,852
"499","AAM05","AAM","yell","filler","notNoun",4,0,"notNoun",1,1548
"500","AAM05","AAM","yoghurt","filler","noun",58,1,"noun",1,878
"501","AAM06","AAM","acerbicstep12","critical","notNoun",24,0,"notNoun",1,1278
"502","AAM06","AAM","alone","filler","notNoun",85,0,"notNoun",1,2151
"503","AAM06","AAM","america","filler","noun",94,1,"noun",1,1623
"504","AAM06","AAM","anemia","filler","noun",70,1,"noun",1,1035
"505","AAM06","AAM","animal","filler","noun",29,1,"noun",1,756
"506","AAM06","AAM","annoying","filler","notNoun",31,0,"notNoun",1,831
"507","AAM06","AAM","appear","filler","notNoun",71,0,"notNoun",1,1085
"508","AAM06","AAM","around","filler","notNoun",39,0,"notNoun",1,1158
"509","AAM06","AAM","avenue","filler","noun",99,1,"noun",1,1061
"510","AAM06","AAM","bakery","filler","noun",59,1,"noun",1,888
"511","AAM06","AAM","ballerina","filler","noun",28,1,"noun",1,2217
"512","AAM06","AAM","basementstep11","critical","noun",20,1,"noun",1,1126
"513","AAM06","AAM","beauty","filler","noun",82,1,"noun",1,925
"514","AAM06","AAM","become","filler","notNoun",75,0,"notNoun",1,1114
"515","AAM06","AAM","brain","filler","noun",88,1,"noun",1,834
"516","AAM06","AAM","camera","filler","noun",81,1,"noun",1,1406
"517","AAM06","AAM","casserolestep12","critical","noun",72,1,"noun",1,1221
"518","AAM06","AAM","ciderstep9","critical","noun",89,1,"noun",1,1545
"519","AAM06","AAM","degree","filler","noun",27,1,"noun",1,927
"520","AAM06","AAM","depend","filler","notNoun",18,0,"notNoun",1,1403
"521","AAM06","AAM","develop","filler","notNoun",58,1,"noun",0,1188
"522","AAM06","AAM","document","filler","noun",21,1,"noun",1,1658
"523","AAM06","AAM","dragon","filler","noun",38,1,"noun",1,869
"524","AAM06","AAM","embody","filler","notNoun",36,0,"notNoun",1,1902
"525","AAM06","AAM","energy","filler","noun",93,1,"noun",1,1568
"526","AAM06","AAM","engine","filler","noun",62,1,"noun",1,1214
"527","AAM06","AAM","enroll","filler","notNoun",41,0,"notNoun",1,1344
"528","AAM06","AAM","eternal","filler","notNoun",32,0,"notNoun",1,1242
"529","AAM06","AAM","evolve","filler","notNoun",1,0,"notNoun",1,815
"530","AAM06","AAM","failure","filler","noun",11,1,"noun",1,1101
"531","AAM06","AAM","family","filler","noun",65,1,"noun",1,899
"532","AAM06","AAM","felony","filler","noun",90,1,"noun",1,1316
"533","AAM06","AAM","freeze","filler","notNoun",40,1,"noun",0,1086
"534","AAM06","AAM","fumble","filler","notNoun",57,0,"notNoun",1,1048
"535","AAM06","AAM","garden","filler","noun",51,1,"noun",1,1727
"536","AAM06","AAM","gasolinestep11","critical","noun",8,1,"noun",1,1086
"537","AAM06","AAM","global","filler","notNoun",48,0,"notNoun",1,1021
"538","AAM06","AAM","grapple","filler","notNoun",23,1,"noun",0,1489
"539","AAM06","AAM","guilty","filler","notNoun",19,0,"notNoun",1,1684
"540","AAM06","AAM","gullible","filler","notNoun",15,0,"notNoun",1,1436
"541","AAM06","AAM","hamburger","filler","noun",56,1,"noun",1,1053
"542","AAM06","AAM","harmful","filler","notNoun",98,0,"notNoun",1,1315
"543","AAM06","AAM","hidden","filler","notNoun",42,0,"notNoun",1,1052
"544","AAM06","AAM","honeymoon","filler","noun",14,1,"noun",1,1075
"545","AAM06","AAM","human","filler","noun",76,1,"noun",1,1027
"546","AAM06","AAM","ignore","filler","notNoun",44,0,"notNoun",1,1149
"547","AAM06","AAM","image","filler","noun",69,1,"noun",1,755
"548","AAM06","AAM","immoral","filler","notNoun",50,0,"notNoun",1,1046
"549","AAM06","AAM","immune","filler","notNoun",86,0,"notNoun",1,1253
"550","AAM06","AAM","ironic","filler","notNoun",43,0,"notNoun",1,1173
"551","AAM06","AAM","kidnap","filler","notNoun",17,0,"notNoun",1,1429
"552","AAM06","AAM","lawyer","filler","noun",60,1,"noun",1,874
"553","AAM06","AAM","lunatic","filler","notNoun",52,1,"noun",0,933
"554","AAM06","AAM","manually","filler","notNoun",25,0,"notNoun",1,1421
"555","AAM06","AAM","marina","filler","noun",96,1,"noun",1,988
"556","AAM06","AAM","military","filler","noun",87,1,"noun",1,1363
"557","AAM06","AAM","mineral","filler","noun",95,1,"noun",1,1676
"558","AAM06","AAM","momentary","filler","notNoun",78,0,"notNoun",1,981
"559","AAM06","AAM","occupy","filler","notNoun",47,0,"notNoun",1,1611
"560","AAM06","AAM","omelet","filler","noun",79,1,"noun",1,965
"561","AAM06","AAM","opaque","filler","notNoun",10,0,"notNoun",1,1839
"562","AAM06","AAM","orbital","filler","notNoun",61,1,"noun",0,1394
"563","AAM06","AAM","overcome","filler","notNoun",16,0,"notNoun",1,1317
"564","AAM06","AAM","parable","filler","noun",91,1,"noun",1,1198
"565","AAM06","AAM","parrot","filler","noun",30,1,"noun",1,973
"566","AAM06","AAM","pineapple","filler","noun",77,1,"noun",1,967
"567","AAM06","AAM","recovery","filler","noun",54,1,"noun",1,1172
"568","AAM06","AAM","regular","filler","notNoun",66,0,"notNoun",1,1225
"569","AAM06","AAM","relate","filler","notNoun",9,0,"notNoun",1,1133
"570","AAM06","AAM","remedial","filler","notNoun",26,0,"notNoun",1,1308
"571","AAM06","AAM","remind","filler","notNoun",97,1,"noun",0,1022
"572","AAM06","AAM","romantic","filler","notNoun",80,0,"notNoun",1,1108
"573","AAM06","AAM","royalty","filler","noun",45,1,"noun",1,1782
"574","AAM06","AAM","sabrestep10","critical","noun",83,1,"noun",1,1063
"575","AAM06","AAM","saltystep14","critical","notNoun",63,0,"notNoun",1,1283
"576","AAM06","AAM","sandalstep11","critical","noun",13,1,"noun",1,1276
"577","AAM06","AAM","seaweedstep12","critical","noun",12,1,"noun",1,1372
"578","AAM06","AAM","secludedstep10","critical","notNoun",7,0,"notNoun",1,1222
"579","AAM06","AAM","secondstep11","critical","noun",55,0,"notNoun",0,1691
"580","AAM06","AAM","severalstep9","critical","notNoun",35,0,"notNoun",1,1381
"581","AAM06","AAM","sidewalkstep8","critical","noun",22,1,"noun",1,1384
"582","AAM06","AAM","silverstep10","critical","noun",34,0,"notNoun",0,1063
"583","AAM06","AAM","similarstep10","critical","notNoun",46,0,"notNoun",1,1314
"584","AAM06","AAM","solidstep12","critical","notNoun",3,1,"noun",0,1090
"585","AAM06","AAM","submarinestep10","critical","noun",64,1,"noun",1,972
"586","AAM06","AAM","sufferstep8","critical","notNoun",74,0,"notNoun",1,2376
"587","AAM06","AAM","superpowerstep12","critical","noun",68,1,"noun",1,1314
"588","AAM06","AAM","surrenderstep8","critical","notNoun",2,0,"notNoun",1,1466
"589","AAM06","AAM","tobacco","filler","noun",92,1,"noun",1,1293
"590","AAM06","AAM","totally","filler","notNoun",84,0,"notNoun",1,1575
"591","AAM06","AAM","tutorial","filler","noun",53,1,"noun",1,1055
"592","AAM06","AAM","typical","filler","notNoun",67,0,"notNoun",1,2110
"593","AAM06","AAM","umbrella","filler","noun",6,1,"noun",1,1083
"594","AAM06","AAM","unique","filler","notNoun",49,0,"notNoun",1,874
"595","AAM06","AAM","vibrant","filler","notNoun",0,0,"notNoun",1,1535
"596","AAM06","AAM","warrantee","filler","noun",33,1,"noun",1,1423
"597","AAM06","AAM","weekly","filler","notNoun",73,1,"noun",0,1782
"598","AAM06","AAM","wrinkle","filler","noun",37,1,"noun",1,1345
"599","AAM06","AAM","yell","filler","notNoun",5,1,"noun",0,1005
"600","AAM06","AAM","yoghurt","filler","noun",4,1,"noun",1,1213
"801","AAM09","AAM","acerbicstep12","critical","notNoun",27,1,"noun",0,2246
"802","AAM09","AAM","alone","filler","notNoun",63,0,"notNoun",1,1419
"803","AAM09","AAM","america","filler","noun",23,1,"noun",1,3059
"804","AAM09","AAM","anemia","filler","noun",77,1,"noun",1,2652
"805","AAM09","AAM","animal","filler","noun",52,1,"noun",1,1824
"806","AAM09","AAM","annoying","filler","notNoun",5,0,"notNoun",1,2383
"807","AAM09","AAM","appear","filler","notNoun",17,0,"notNoun",1,1429
"808","AAM09","AAM","around","filler","notNoun",4,0,"notNoun",1,1727
"809","AAM09","AAM","avenue","filler","noun",20,1,"noun",1,3232
"810","AAM09","AAM","bakery","filler","noun",68,1,"noun",1,1056
"811","AAM09","AAM","ballerina","filler","noun",26,1,"noun",1,1029
"812","AAM09","AAM","basementstep11","critical","noun",2,1,"noun",1,1257
"813","AAM09","AAM","beauty","filler","noun",11,1,"noun",1,1365
"814","AAM09","AAM","become","filler","notNoun",8,0,"notNoun",1,1242
"815","AAM09","AAM","brain","filler","noun",99,1,"noun",1,2484
"816","AAM09","AAM","camera","filler","noun",35,1,"noun",1,1417
"817","AAM09","AAM","casserolestep12","critical","noun",14,0,"notNoun",0,4590
"818","AAM09","AAM","ciderstep9","critical","noun",37,1,"noun",1,2079
"819","AAM09","AAM","degree","filler","noun",96,0,"notNoun",0,2098
"820","AAM09","AAM","depend","filler","notNoun",88,0,"notNoun",1,1380
"821","AAM09","AAM","develop","filler","notNoun",95,1,"noun",0,3007
"822","AAM09","AAM","document","filler","noun",78,0,"notNoun",0,4013
"823","AAM09","AAM","dragon","filler","noun",76,1,"noun",1,1274
"824","AAM09","AAM","embody","filler","notNoun",92,0,"notNoun",1,1850
"825","AAM09","AAM","energy","filler","noun",61,0,"notNoun",0,1040
"826","AAM09","AAM","engine","filler","noun",75,1,"noun",1,1174
"827","AAM09","AAM","enroll","filler","notNoun",10,0,"notNoun",1,1082
"828","AAM09","AAM","eternal","filler","notNoun",69,0,"notNoun",1,1384
"829","AAM09","AAM","evolve","filler","notNoun",32,0,"notNoun",1,1455
"830","AAM09","AAM","failure","filler","noun",60,1,"noun",1,4719
"831","AAM09","AAM","family","filler","noun",91,1,"noun",1,1764
"832","AAM09","AAM","felony","filler","noun",93,0,"notNoun",0,2635
"833","AAM09","AAM","freeze","filler","notNoun",30,1,"noun",0,3594
"834","AAM09","AAM","fumble","filler","notNoun",34,0,"notNoun",1,1163
"835","AAM09","AAM","garden","filler","noun",56,1,"noun",1,1315
"836","AAM09","AAM","gasolinestep11","critical","noun",79,1,"noun",1,1850
"837","AAM09","AAM","global","filler","notNoun",43,0,"notNoun",1,1532
"838","AAM09","AAM","grapple","filler","notNoun",19,0,"notNoun",1,1541
"839","AAM09","AAM","guilty","filler","notNoun",28,0,"notNoun",1,1030
"840","AAM09","AAM","gullible","filler","notNoun",15,0,"notNoun",1,4706
"841","AAM09","AAM","hamburger","filler","noun",50,1,"noun",1,1037
"843","AAM09","AAM","hidden","filler","notNoun",81,0,"notNoun",1,1407
"844","AAM09","AAM","honeymoon","filler","noun",33,1,"noun",1,1869
"845","AAM09","AAM","human","filler","noun",12,1,"noun",1,1136
"846","AAM09","AAM","ignore","filler","notNoun",90,0,"notNoun",1,989
"847","AAM09","AAM","image","filler","noun",38,1,"noun",1,1349
"848","AAM09","AAM","immoral","filler","notNoun",65,1,"noun",0,2227
"849","AAM09","AAM","immune","filler","notNoun",22,0,"notNoun",1,1328
"850","AAM09","AAM","ironic","filler","notNoun",45,0,"notNoun",1,910
"851","AAM09","AAM","kidnap","filler","notNoun",16,1,"noun",0,1787
"852","AAM09","AAM","lawyer","filler","noun",18,1,"noun",1,1160
"853","AAM09","AAM","lunatic","filler","notNoun",57,0,"notNoun",1,1371
"854","AAM09","AAM","manually","filler","notNoun",36,0,"notNoun",1,1277
"855","AAM09","AAM","marina","filler","noun",6,1,"noun",1,2310
"856","AAM09","AAM","military","filler","noun",1,1,"noun",1,1367
"857","AAM09","AAM","mineral","filler","noun",13,1,"noun",1,1856
"858","AAM09","AAM","momentary","filler","notNoun",84,0,"notNoun",1,1449
"859","AAM09","AAM","occupy","filler","notNoun",67,1,"noun",0,3811
"860","AAM09","AAM","omelet","filler","noun",44,1,"noun",1,966
"861","AAM09","AAM","opaque","filler","notNoun",47,0,"notNoun",1,1427
"862","AAM09","AAM","orbital","filler","notNoun",39,1,"noun",0,2764
"863","AAM09","AAM","overcome","filler","notNoun",3,0,"notNoun",1,1151
"864","AAM09","AAM","parable","filler","noun",29,0,"notNoun",0,1270
"865","AAM09","AAM","parrot","filler","noun",41,1,"noun",1,940
"866","AAM09","AAM","pineapple","filler","noun",85,1,"noun",1,1326
"867","AAM09","AAM","recovery","filler","noun",21,0,"notNoun",0,1139
"868","AAM09","AAM","regular","filler","notNoun",64,0,"notNoun",1,1216
"869","AAM09","AAM","relate","filler","notNoun",31,0,"notNoun",1,1787
"870","AAM09","AAM","remedial","filler","notNoun",73,0,"notNoun",1,2377
"871","AAM09","AAM","remind","filler","notNoun",53,0,"notNoun",1,1530
"872","AAM09","AAM","romantic","filler","notNoun",40,0,"notNoun",1,3044
"873","AAM09","AAM","royalty","filler","noun",9,0,"notNoun",0,2767
"874","AAM09","AAM","sabrestep10","critical","noun",55,0,"notNoun",0,1669
"875","AAM09","AAM","saltystep14","critical","notNoun",86,0,"notNoun",1,1797
"876","AAM09","AAM","sandalstep11","critical","noun",46,1,"noun",1,1383
"877","AAM09","AAM","seaweedstep12","critical","noun",25,1,"noun",1,1203
"878","AAM09","AAM","secludedstep10","critical","notNoun",72,0,"notNoun",1,1438
"879","AAM09","AAM","secondstep11","critical","noun",48,0,"notNoun",0,1920
"880","AAM09","AAM","severalstep9","critical","notNoun",71,0,"notNoun",1,1292
"881","AAM09","AAM","sidewalkstep8","critical","noun",24,0,"notNoun",0,3532
"882","AAM09","AAM","silverstep10","critical","noun",70,1,"noun",1,1225
"883","AAM09","AAM","similarstep10","critical","notNoun",51,0,"notNoun",1,2173
"884","AAM09","AAM","solidstep12","critical","notNoun",0,1,"noun",0,2214
"885","AAM09","AAM","submarinestep10","critical","noun",54,1,"noun",1,1286
"886","AAM09","AAM","sufferstep8","critical","notNoun",49,0,"notNoun",1,1353
"887","AAM09","AAM","superpowerstep12","critical","noun",87,0,"notNoun",0,3023
"888","AAM09","AAM","surrenderstep8","critical","notNoun",62,0,"notNoun",1,1600
"889","AAM09","AAM","tobacco","filler","noun",82,1,"noun",1,1112
"890","AAM09","AAM","totally","filler","notNoun",74,0,"notNoun",1,2061
"891","AAM09","AAM","tutorial","filler","noun",66,0,"notNoun",0,1733
"892","AAM09","AAM","typical","filler","notNoun",58,0,"notNoun",1,1398
"893","AAM09","AAM","umbrella","filler","noun",59,1,"noun",1,956
"894","AAM09","AAM","unique","filler","notNoun",80,0,"notNoun",1,1370
"895","AAM09","AAM","vibrant","filler","notNoun",83,0,"notNoun",1,1946
"896","AAM09","AAM","warrantee","filler","noun",89,0,"notNoun",0,960
"897","AAM09","AAM","weekly","filler","notNoun",94,0,"notNoun",1,1766
"898","AAM09","AAM","wrinkle","filler","noun",97,0,"notNoun",0,2184
"899","AAM09","AAM","yell","filler","notNoun",7,0,"notNoun",1,2043
"900","AAM09","AAM","yoghurt","filler","noun",42,1,"noun",1,1566
"901","AAM10","AAM","acerbicstep12","critical","notNoun",25,0,"notNoun",1,2015
"902","AAM10","AAM","alone","filler","notNoun",3,0,"notNoun",1,919
"903","AAM10","AAM","america","filler","noun",18,1,"noun",1,1423
"904","AAM10","AAM","anemia","filler","noun",29,1,"noun",1,1686
"905","AAM10","AAM","animal","filler","noun",54,1,"noun",1,694
"906","AAM10","AAM","annoying","filler","notNoun",27,0,"notNoun",1,1087
"907","AAM10","AAM","appear","filler","notNoun",6,0,"notNoun",1,1013
"908","AAM10","AAM","around","filler","notNoun",37,0,"notNoun",1,1372
"909","AAM10","AAM","avenue","filler","noun",5,1,"noun",1,894
"910","AAM10","AAM","bakery","filler","noun",61,1,"noun",1,1129
"911","AAM10","AAM","ballerina","filler","noun",63,1,"noun",1,992
"912","AAM10","AAM","basementstep11","critical","noun",10,1,"noun",1,1076
"913","AAM10","AAM","beauty","filler","noun",48,1,"noun",1,1326
"914","AAM10","AAM","become","filler","notNoun",72,0,"notNoun",1,1300
"915","AAM10","AAM","brain","filler","noun",88,1,"noun",1,1047
"916","AAM10","AAM","camera","filler","noun",46,1,"noun",1,887
"917","AAM10","AAM","casserolestep12","critical","noun",76,1,"noun",1,1555
"918","AAM10","AAM","ciderstep9","critical","noun",62,1,"noun",1,1446
"919","AAM10","AAM","degree","filler","noun",42,0,"notNoun",0,843
"920","AAM10","AAM","depend","filler","notNoun",49,0,"notNoun",1,1327
"921","AAM10","AAM","develop","filler","notNoun",35,0,"notNoun",1,1728
"922","AAM10","AAM","document","filler","noun",36,1,"noun",1,2833
"923","AAM10","AAM","dragon","filler","noun",24,1,"noun",1,1370
"924","AAM10","AAM","embody","filler","notNoun",89,0,"notNoun",1,2245
"925","AAM10","AAM","energy","filler","noun",84,0,"notNoun",0,1053
"926","AAM10","AAM","engine","filler","noun",52,1,"noun",1,1275
"927","AAM10","AAM","enroll","filler","notNoun",57,0,"notNoun",1,1930
"928","AAM10","AAM","eternal","filler","notNoun",74,0,"notNoun",1,1964
"929","AAM10","AAM","evolve","filler","notNoun",16,0,"notNoun",1,1215
"930","AAM10","AAM","failure","filler","noun",19,0,"notNoun",0,1485
"931","AAM10","AAM","family","filler","noun",91,1,"noun",1,1028
"932","AAM10","AAM","felony","filler","noun",86,0,"notNoun",0,2086
"933","AAM10","AAM","freeze","filler","notNoun",12,0,"notNoun",1,1743
"934","AAM10","AAM","fumble","filler","notNoun",53,0,"notNoun",1,1442
"935","AAM10","AAM","garden","filler","noun",96,1,"noun",1,983
"936","AAM10","AAM","gasolinestep11","critical","noun",99,1,"noun",1,1031
"937","AAM10","AAM","global","filler","notNoun",66,0,"notNoun",1,996
"938","AAM10","AAM","grapple","filler","notNoun",34,0,"notNoun",1,1244
"939","AAM10","AAM","guilty","filler","notNoun",78,0,"notNoun",1,1307
"940","AAM10","AAM","gullible","filler","notNoun",90,0,"notNoun",1,959
"941","AAM10","AAM","hamburger","filler","noun",65,1,"noun",1,1002
"942","AAM10","AAM","harmful","filler","notNoun",8,0,"notNoun",1,1212
"943","AAM10","AAM","hidden","filler","notNoun",0,0,"notNoun",1,988
"944","AAM10","AAM","honeymoon","filler","noun",51,0,"notNoun",0,1291
"945","AAM10","AAM","human","filler","noun",60,1,"noun",1,857
"946","AAM10","AAM","ignore","filler","notNoun",47,0,"notNoun",1,1628
"947","AAM10","AAM","image","filler","noun",45,1,"noun",1,976
"948","AAM10","AAM","immoral","filler","notNoun",95,0,"notNoun",1,2563
"949","AAM10","AAM","immune","filler","notNoun",70,0,"notNoun",1,1594
"950","AAM10","AAM","ironic","filler","notNoun",85,0,"notNoun",1,971
"951","AAM10","AAM","kidnap","filler","notNoun",83,0,"notNoun",1,1651
"952","AAM10","AAM","lawyer","filler","noun",1,1,"noun",1,976
"953","AAM10","AAM","lunatic","filler","notNoun",87,1,"noun",0,1105
